"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_1_STG2","0.0","","","","","false","","","","Inactive","","","","","Total :","64 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_EN_BV","1.0","","","","","false","","","","","","","","","Total :","65 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_LOAD_RWT_TLcov","0.0","","","","","false","","","","","","","","","Total :","66 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP Source_RWT TL","1.0","","","","","false","","","","","","","","","Total :","67 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP2","0.0","","","","","","","","","","","","","","Total :","68 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_2_STG1_TL","0.0","","","","","false","","","","","","","","","Total :","69 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_Pump_LEAD_LAG_BV","0.0","","","","","false","","","","","","","","","Total :","70 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_P4C_TL","0.0","","","","","false","","","","","","","","","Total :","71 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_SOURCE_RWT_AL","0.0","","","","","false","","","","","","","","","Total :","72 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_Trim_SWT_PG","2.0","","","","","false","","","","","","","","","Total :","73 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_1_S_TL","0.0","","","","","false","","","","","","","","","Total :","74 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_Lead_STG2_BV","0.0","","","","","false","","","","","","","","","Total :","75 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_Mode","0.0","","","","","false","","","","","","","","","Total :","76 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP2_AL","0.0","","","","","false","","","","","","","","","Total :","77 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_Lag_STG2_Limit_BV","0.0","","","","","false","","","","","","","","","Total :","78 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DES_VLV","92.7","","%","","","false","","","","0","","","","","Total :","79 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_DHWST","19.3","","°C","","","false","","","","","","","","","Total :","80 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_LOAD_RWT","17.6","","°C","","","false","","","","","","","","","Total :","81 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HEX_1_RWT","16.4","","°C","","","false","","","","","","","","","Total :","82 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_MUA_SWT_SP","42.0","","°C","","","false","","","","","","","","","Total :","83 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_DHWRT","17.1","","°C","","","false","","","","","","","","","Total :","84 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_RWT_SP_AV","12.2","","°C","","","false","","","","","","","","","Total :","85 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","BLR_SWT","50.3","","°C","","","false","","","","","","","","","Total :","86 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DES_RWT","16.4","","°C","","","false","","","","","","","","","Total :","87 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_SWT_TRIM_AV","0.0","","°C","","","true","","","","","","","","","Total :","88 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_SOURCE_RWT","16.3","","°C","","","false","","","","","","","","","Total :","89 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","BLR_HP_SWT","17.6","","°C","","","false","","","","","","","","","Total :","90 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HEX_1_SWT","16.5","","°C","","","false","","","","","","","","","Total :","91 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Cooling_Mode_SP","16.0","","°C","","","true","","","","","","","","","Total :","92 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_MUA_SWT","17.7","","°C","","","false","","","","","","","","","Total :","93 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_LOAD_SWT","17.7","","°C","","","false","","","","","","","","","Total :","94 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","BLR_DHW_SWT","73.2","","°C","","","false","","","","","","","","","Total :","95 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DES_SWT","16.2","","°C","","","false","","","","","","","","","Total :","96 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Heating_Mode_SP","17.0","","°C","","","true","","","","","","","","","Total :","97 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","B2_HWS_PS","0.0","","A","","","false","","","","","","","","","Total :","98 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HEX_1_P2_S","4.4","","A","","","false","","","","","","","","","Total :","99 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_P4_S","6.3","","A","","","false","","","","","","","","","Total :","100 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","B2_DHW_PS","2.4","","A","","","false","","","","","","","","","Total :","101 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_P3_S","6.2","","A","","","false","","","","","","","","","Total :","102 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HEX_1_P1_S","4.3","","A","","","false","","","","","","","","","Total :","103 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_2_S","0.1","","A","","","false","","","","","","","","","Total :","104 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","B1_HWS_PS","0.0","","A","","","false","","","","","","","","","Total :","105 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","B1_DHW_PS","1.3","","A","","","false","","","","","","","","","Total :","106 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HP, Boilers (1000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_1_S","0.1","","A","","","false","","","","","","","","","Total :","107 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Alarms","0.0","","","","","false","","","","","","","","","Total :","108 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Alarm_Status_Output","0.0","","","","","false","","","","","","","","","Total :","109 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Comp_1_Status_Output","0.0","","%","","","false","","","","","","","","","Total :","110 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Comp_2_Status_Output","0.0","","%","","","false","","","","","","","","","Total :","111 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Load_Frz_1","62.4","","°F","","","false","","","","","","","","","Total :","112 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Leave_Source_Temp","62.3","","°F","","","false","","","","","","","","","Total :","113 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Enter_Source_Temp","62.5","","°F","","","false","","","","","","","","","Total :","114 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Source_Frz_1","66.5","","°F","","","false","","","","","","","","","Total :","115 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Load_Frz_2","63.0","","°F","","","false","","","","","","","","","Total :","116 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Load_Frz_Setpt","32.0","","°F","","","false","","","","","","","","","Total :","117 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Leave_Load_Temp","65.4","","°F","","","false","","","","","","","","","Total :","118 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Source_Frz_2","65.8","","°F","","","false","","","","","","","","","Total :","119 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Enter_Load_Temp","64.8","","°F","","","false","","","","","","","","","Total :","120 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WFI01668 (1668)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Source_Frz_Setpt","32.0","","°F","","","false","","","","","","","","","Total :","121 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_VLV_BV","1.0","","","","","false","","","","","","","","","Total :","122 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_EN_BV","1.0","","","","","false","","","","","","","","","Total :","123 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HP_Pre_DHWT_EN_BV","0.0","","","","","false","","","","","","","","","Total :","124 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","MUA_VLV","0.0","","%","","","false","","","","0","","","","","Total :","125 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","CRAWLSPACE_VLV","8.9","","%","","","false","","","","0","","","","","Total :","126 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
